BIL,State,Education District,School Level,Type of School,School Code,School Name,Correspondence Address,Poscode,City,Urban/Rural,Gov/Gov Aided,Enrollment,N. of Teachers,PreSchool,Integration,X Cood,Y Cood,Student:Teacher Ratio
3541,Johor,Ppd Johor Bahru,Rendah,SK,JBA1084,Sekolah Kebangsaan Taman Skudai Baru,Jalan Nakhoda 20 Taman Skudai Baru,81300,Skudai,Bandar,Kerajaan,354.0,30.0,Ada,Tiada,103.656799793243,1.52035511232028,11.8
3542,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1085,Sekolah Kebangsaan Seri Kota Puteri,"Jln Bayan, Bandar Baru Kota Puteri",81750,Masai,Bandar,Kerajaan,599.0,39.0,Ada,Tiada,103.852338194847,1.49852414465729,15.359
3543,Johor,Ppd Johor Bahru,Rendah,SK,JBA1086,Sekolah Kebangsaan Kompleks Sultan Abu Bakar,Jalan Bukit Kucing,81560,Gelang Patah,Luar Bandar,Kerajaan,445.0,37.0,Ada,Ada,103.597109913826,1.38601432766785,12.027
3544,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1087,Sekolah Kebangsaan Perigi Acheh,Kampung Perigi Acheh,81700,Pasir Gudang,Luar Bandar,Kerajaan,82.0,13.0,Ada,Tiada,103.988028466702,1.4356094253173,6.308
3545,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1088,Sekolah Kebangsaan Taman Molek,"Persiaran Molek Utama, Taman Molek",81100,Johor Bahru,Bandar,Kerajaan,1689.0,106.0,Ada,Tiada,103.783174753189,1.52226685325861,15.934
3546,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1089,Sekolah Kebangsaan Tmn Johor Jaya 3,"Jalan Teratai 50, Taman Johor Jaya",81100,Johor Bahru,Bandar,Kerajaan,309.0,28.0,Ada,Tiada,103.812121152878,1.53506448060473,11.036
3547,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1090,Sekolah Kebangsaan Taman Puteri Wangsa,"Jalan Badik 30, Taman Puteri Wangsa",81800,Ulu Tiram,Bandar,Kerajaan,1290.0,86.0,Ada,Tiada,103.808886408806,1.58145489776393,15.0
3548,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1091,Sekolah Kebangsaan Taman Megah Ria,"Jalan Api - Api 1, Taman Megah Ria",81750,Johor Bahru,Bandar,Kerajaan,291.0,33.0,Ada,Ada,103.858378529549,1.49149914916377,8.818
3549,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1092,Sekolah Kebangsaan Taman Permas Jaya 3,"Jalan Permas 7, Bandar Baru Permas Jaya",81750,Masai,Bandar,Kerajaan,333.0,29.0,Ada,Tiada,103.821069002151,1.50065040794005,11.483
3550,Johor,Ppd Johor Bahru,Rendah,SK,JBA1093,Sekolah Kebangsaan Taman Mutiara Rini,"Jalan Utama 24, Taman Mutiara Rini",81300,Skudai,Bandar,Kerajaan,888.0,58.0,Ada,Tiada,103.640626072884,1.52506340812686,15.31
3551,Johor,Ppd Johor Bahru,Rendah,SK,JBA1094,Sekolah Kebangsaan Taman Bukit Kempas,Jalan Bukit Kempas 4/2 Taman Bukit Kempas,81200,Johor Bahru,Bandar,Kerajaan,296.0,32.0,Ada,Ada,103.699441552162,1.53875923497317,9.25
3552,Johor,Ppd Johor Bahru,Rendah,SK,JBA1095,Sekolah Kebangsaan Taman Anggerik,"Jln Bukit Kempas Utama, Taman Anggerik",81200,Johor Bahru,Bandar,Kerajaan,391.0,29.0,Ada,Tiada,103.695128560066,1.53666250287221,13.483
3553,Johor,Ppd Johor Bahru,Rendah,SK,JBA1096,Sekolah Kebangsaan Taman Universiti 4,"Jalan Kebudayaan,Taman Universiti",81300,Skudai,Bandar,Kerajaan,832.0,65.0,Ada,Ada,103.627123832703,1.53539159264265,12.8
3554,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1097,Sekolah Kebangsaan Taman Daya 3,"Jalan Sagu36,Taman Daya",81100,Johor Bahru,Bandar,Kerajaan,1383.0,97.0,Ada,Ada,103.763111829758,1.5591365747193,14.258
3555,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1099,Sekolah Kebangsaan Taman Johor Jaya 5,"Jalan Anggerik 21, Taman Johor Jaya",81100,Johor Bahru,Bandar,Kerajaan,291.0,27.0,Ada,Tiada,103.807947635651,1.54427186093751,10.778
3556,Johor,Ppd Johor Bahru,Rendah,SK,JBA1100,Sekolah Kebangsaan Taman Universiti 3,"Jalan Kemuliaan, Taman Universiti",81300,Skudai,Bandar,Kerajaan,487.0,36.0,Ada,Tiada,103.620032072067,1.52701536373416,13.528
3557,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1101,Sekolah Kebangsaan Permas Jaya 5,"Jalan Permas 13/1, Bandar Baru Permas Jaya",81750,Masai,Bandar,Kerajaan,149.0,18.0,Ada,Tiada,103.819137811661,1.49165466457432,8.278
3558,Johor,Ppd Johor Bahru,Rendah,SK,JBA1102,Sekolah Kebangsaan Taman Bukit Mewah,"Jalan Mewah Ria 3/1, Tmn. Bukit Mewah",81200,Johor Bahru,Bandar,Kerajaan,509.0,39.0,Ada,Tiada,103.687478899956,1.5194756572947,13.051
3559,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1103,Sekolah Kebangsaan Bandar Seri Alam,"Jalan Rimbun,Bandar Seri Alam, Masai",81750,Johor Bahru,Bandar,Kerajaan,2127.0,125.0,Ada,Tiada,103.883510828018,1.50617653776791,17.016
3560,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1104,Sekolah Kebangsaan Taman Daya 2,"Jln Nipah, Taman Daya",81100,Johor Bahru,Bandar,Kerajaan,930.0,63.0,Ada,Tiada,103.75602543354,1.54477861426114,14.762
3561,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1105,Sekolah Kebangsaan Taman Pasir Putih,"Jln. Selasih, Tmn. Pasir Putih",81700,Pasir Gudang,Bandar,Kerajaan,1088.0,83.0,Ada,Ada,103.937299847603,1.47516997011461,13.108
3562,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1106,Sekolah Kebangsaan Seri Alam 2,Jln. Suria 47 Bandar Seri Alam,81750,Masai,Bandar,Kerajaan,634.0,53.0,Ada,Ada,103.88519525528,1.49566320454974,11.962
3563,Johor,Ppd Pasir Gudang,Rendah,SK,JBA1107,Sekolah Kebangsaan Taman Cendana,Jln Persiaran Cendana,81700,Pasir Gudang,Bandar,Kerajaan,1142.0,88.0,Ada,Ada,103.905907273293,1.48672106688906,12.977
